coco_url,caption,class,super_categories
http://images.cocodataset.org/val2017/000000509403.jpg,"A man, two kids and a dog are playing Frisbee.",136,"sports, person, animal"
http://images.cocodataset.org/val2017/000000509451.jpg,A group of people seated on a bench posing for a photo,21,"kitchen, accessory, person"
http://images.cocodataset.org/val2017/000000509656.jpg,A zebra standing in a grassy area with a building far behind it.,1,animal
http://images.cocodataset.org/val2017/000000509699.jpg,A person on a flowered chair is watching an old television.,39,"electronic, furniture, indoor"
http://images.cocodataset.org/val2017/000000509719.jpg,A small bird is standing on the concrete,1,animal
http://images.cocodataset.org/val2017/000000509735.jpg,A family of giraffes by a few zebras and a gazelle.,1,animal
http://images.cocodataset.org/val2017/000000509824.jpg,A living room with a cream colored couch,40,"kitchen, furniture, indoor"
http://images.cocodataset.org/val2017/000000510095.jpg,A man is holding a baseball bat. ,59,"outdoor, sports, person"
http://images.cocodataset.org/val2017/000000510329.jpg,Adults standing on carved stone display overlooking large city.,55,"electronic, accessory, person"
http://images.cocodataset.org/val2017/000000511076.jpg,A flock of birds surround a man sitting on a bench.,69,"animal, vehicle, outdoor, accessory, person"
http://images.cocodataset.org/val2017/000000511321.jpg,Two long boats are sailing near a large bridge. ,12,vehicle
http://images.cocodataset.org/val2017/000000511384.jpg,A frisbee being thrown to a girl in a park ,4,"sports, person"
http://images.cocodataset.org/val2017/000000511398.jpg,a close up of a dog laying in sand near a mat,1,animal
http://images.cocodataset.org/val2017/000000511453.jpg,A pizza with french fries on it on a table.,10,"kitchen, food"
http://images.cocodataset.org/val2017/000000511599.jpg,A group of people standing around a boat on a river.,36,"vehicle, accessory, person"
http://images.cocodataset.org/val2017/000000511647.jpg,A person flying a kite high above buildings,4,"sports, person"
http://images.cocodataset.org/val2017/000000511760.jpg,An adult and a child in a green field flying a kite.,67,"vehicle, sports, person"
http://images.cocodataset.org/val2017/000000511999.jpg,A yellow train next to a platform with two men wearing orange jackets and another man standing next to them.,9,"vehicle, person"
http://images.cocodataset.org/val2017/000000512194.jpg,A white pitcher holding flowers in a window sill.,41,indoor
http://images.cocodataset.org/val2017/000000512248.jpg,A jewelry store sign that looks like a clock.,41,indoor
http://images.cocodataset.org/val2017/000000512330.jpg,There is a refrigerator that is filled with food.,96,"appliance, kitchen"
http://images.cocodataset.org/val2017/000000512403.jpg,A sheet with a flower designed is next to an actual vase. ,2,"furniture, indoor"
http://images.cocodataset.org/val2017/000000512476.jpg,A bow of food set next to a sink inside of a kitchen,110,"appliance, kitchen, furniture"
http://images.cocodataset.org/val2017/000000512564.jpg,a couple of buses that are on a empty street,46,"vehicle, outdoor, person"
http://images.cocodataset.org/val2017/000000512648.jpg,a cow in a field standing in the shade of a tree,1,animal
http://images.cocodataset.org/val2017/000000512657.jpg,two people are playing a video game and a male is watching,405,"sports, electronic, indoor, person, furniture"
http://images.cocodataset.org/val2017/000000512776.jpg,The home plate with the back catcher and someone ready to bat.,4,"sports, person"
http://images.cocodataset.org/val2017/000000512836.jpg,A woman with a red umbrella is walking two dogs in the snow.,87,"accessory, person, animal"
http://images.cocodataset.org/val2017/000000512929.jpg,Two young girls are cooking green beans on the stove.,85,"appliance, kitchen, person"
http://images.cocodataset.org/val2017/000000512985.jpg,A man walking across a beach holding a white surfboard.,4,"sports, person"
http://images.cocodataset.org/val2017/000000513041.jpg,two people some drinks some plates and a small pizza,104,"kitchen, person, furniture, food"
http://images.cocodataset.org/val2017/000000513181.jpg,"A boat can be seen at the edge of the water and a building is in the background.
",12,vehicle
http://images.cocodataset.org/val2017/000000513283.jpg,A small toy is sitting on a plate of pizza.,104,"kitchen, person, furniture, food"
http://images.cocodataset.org/val2017/000000513484.jpg,A brown bear enjoying the sun and a little water at the zoo,1,animal
http://images.cocodataset.org/val2017/000000513524.jpg,A young surfer is surfing in the middle of an ocean. ,4,"sports, person"
http://images.cocodataset.org/val2017/000000513567.jpg,The woman are eating their hot dogs while walking.,232,"vehicle, accessory, person, food"
http://images.cocodataset.org/val2017/000000513580.jpg,A person on a motor bike and small red airplane.,9,"vehicle, person"
http://images.cocodataset.org/val2017/000000513688.jpg,A desk set up as a workstation with a laptop,28,"electronic, furniture"
http://images.cocodataset.org/val2017/000000514376.jpg,A electric trolly bus driving in the middle of a street with a building behind it.,3,"vehicle, outdoor"
http://images.cocodataset.org/val2017/000000514508.jpg,There are many people sitting inside a screen for love tv,30,"electronic, person"
http://images.cocodataset.org/val2017/000000514586.jpg,a boy in the middle of swinging a base ball bat,67,"vehicle, sports, person"
http://images.cocodataset.org/val2017/000000514797.jpg,A couple of men reaching up towards a blue kite.,4,"sports, person"
http://images.cocodataset.org/val2017/000000514914.jpg,A modern bathroom with a large bathtub and walk in shower.,51,"appliance, furniture"
http://images.cocodataset.org/val2017/000000514979.jpg,A baby elephant standing at the feet of its chained parent,1,animal
http://images.cocodataset.org/val2017/000000515025.jpg,A man sitting at a table with a cat eating food.,406,"kitchen, animal, vehicle, person, furniture"
http://images.cocodataset.org/val2017/000000515077.jpg,A woman is playing video games on a screen,81,"electronic, person, furniture"
http://images.cocodataset.org/val2017/000000515266.jpg,A white truck parked next to a white trailer.,3,"vehicle, outdoor"
http://images.cocodataset.org/val2017/000000515350.jpg,A surfer riding the inside of the curve of a wave.,4,"sports, person"
http://images.cocodataset.org/val2017/000000515445.jpg,Surfers stand with surfboards on a beach for the early morning sunrise.,4,"sports, person"
http://images.cocodataset.org/val2017/000000515577.jpg,A man riding skis down a snow covered slope.,4,"sports, person"
http://images.cocodataset.org/val2017/000000515579.jpg,Man holding a ball he is about to throw.,212,"outdoor, sports, person, furniture"
http://images.cocodataset.org/val2017/000000515828.jpg,A woman prepares to serve a tennis ball.,167,"kitchen, sports, person, furniture"
http://images.cocodataset.org/val2017/000000515982.jpg,"A baseball player sliding into home plate, in a game.",4,"sports, person"
http://images.cocodataset.org/val2017/000000516038.jpg,a baseman ready to put the runner out,4,"sports, person"
http://images.cocodataset.org/val2017/000000516143.jpg,the signs states all directions and points up,9,"vehicle, person"
http://images.cocodataset.org/val2017/000000516173.jpg,A woman in a wet suit carrying a surfboard into the ocean.,4,"sports, person"
http://images.cocodataset.org/val2017/000000516316.jpg,Three Zebra's eating grass as they walk. ,1,animal
http://images.cocodataset.org/val2017/000000516318.jpg,A man that is on a surfboard in the water.,136,"sports, person, animal"
http://images.cocodataset.org/val2017/000000516601.jpg,People are skiing and snowboarding on a high mountain. ,4,"sports, person"
http://images.cocodataset.org/val2017/000000516677.jpg,A man is lacing his boots while several others are ready to ski.,6,"sports, accessory, person"
http://images.cocodataset.org/val2017/000000516708.jpg,Street signs and traffic lights on a city street,52,outdoor
http://images.cocodataset.org/val2017/000000516804.jpg,a building and a street sign are by a road,12,vehicle
http://images.cocodataset.org/val2017/000000516871.jpg,"Dishes filled with sushi, fruit, and vegetables on a table.",16,"kitchen, furniture, food"
http://images.cocodataset.org/val2017/000000516916.jpg,"A table with laptops, monitor screens, keyboards, mice, phone handsets and    chairs",28,"electronic, furniture"
http://images.cocodataset.org/val2017/000000517056.jpg,Two women are cutting and serving a large cake.,104,"kitchen, person, furniture, food"
http://images.cocodataset.org/val2017/000000517069.jpg,A woman and another woman waiting at a stop.,15,"vehicle, outdoor, accessory, person"
http://images.cocodataset.org/val2017/000000517523.jpg,A blue a white plane flying through the air.,12,vehicle
http://images.cocodataset.org/val2017/000000517687.jpg,two cellphones are sitting side by side on the table.,28,"electronic, furniture"
http://images.cocodataset.org/val2017/000000517832.jpg,A cute black dog with a white spot sitting on a chair,48,"furniture, animal"
http://images.cocodataset.org/val2017/000000518213.jpg,A yak walking through a field going towards a tree. ,1,animal
http://images.cocodataset.org/val2017/000000518326.jpg,Creepy large doll heads laying in giant oversized fake beds.,107,"person, furniture"
http://images.cocodataset.org/val2017/000000518770.jpg,Some children who are playing video games together.,34,"electronic, accessory, person, furniture"
http://images.cocodataset.org/val2017/000000519039.jpg,A white dump truck is going around a corner.,12,vehicle
http://images.cocodataset.org/val2017/000000519208.jpg,a man standing next to an elephant next to his trunk,35,"person, animal"
http://images.cocodataset.org/val2017/000000519338.jpg,An old rusted train sitting on abandoned train tracks.,12,vehicle
http://images.cocodataset.org/val2017/000000519491.jpg,A tall clock tower with a statue on top.,330,"animal, indoor"
http://images.cocodataset.org/val2017/000000519522.jpg,a large tower that has a big clock at top,41,indoor
http://images.cocodataset.org/val2017/000000519569.jpg,a kitchen with a refrigerator a counter with chairs,124,"appliance, kitchen, furniture, indoor"
http://images.cocodataset.org/val2017/000000519611.jpg,a polar bear yawning while standing on a rock ,1,animal
http://images.cocodataset.org/val2017/000000519688.jpg,Woman smiling and holding some type of unique animal,35,"person, animal"
http://images.cocodataset.org/val2017/000000519764.jpg,A cat that is laying down on a chair.,66,"electronic, furniture, animal"
http://images.cocodataset.org/val2017/000000520009.jpg,TWO PEOPLE ARE WALKING NEAR A MINI TRUCK IN A STREET.,294,"vehicle, outdoor, person, indoor"
http://images.cocodataset.org/val2017/000000520077.jpg,A stack of random books are placed in front of a computer.,92,"kitchen, electronic, indoor"
http://images.cocodataset.org/val2017/000000520264.jpg,A man and a woman are posing for a picture in a kitchen.,159,"appliance, kitchen, person, food"
http://images.cocodataset.org/val2017/000000520301.jpg,"An open-mouthed, leashed dog has its head outside of an unlocked car door window as a blurry park-like vista rushes by.",1,animal
http://images.cocodataset.org/val2017/000000520324.jpg,A small airplane that is parked near a run way.,9,"vehicle, person"
